id,as,be,cd,mdi,urbanicity
34,0.383732180592330000,0.289212582972030000,0.512172457530250000,90.00000000000000000,1
35,0.363346333108090000,0.393679107316640000,0.151925045993500000,96.00000000000000000,1
36,0.612035701348010000,0.373769329711840000,0.900869052028540000,92.00000000000000000,1
37,0.861922133402970000,0.406557303731490000,0.894892895017560000,98.00000000000000000,1
38,0.832110551784110000,0.791699537420940000,2.040120055063750000,99.00000000000000000,1
39,0.581932905755690000,0.485941204652080000,0.754369650374310000,75.00000000000000000,1
40,0.268286139713940000,0.364248937824720000,0.092161607856720000,82.00000000000000000,1
41,0.811825273708720000,1.356289416862970000,0.547849525402830000,97.00000000000000000,1
42,0.480476305815110000,0.882288962479540000,0.470577360618160000,69.00000000000000000,1
43,1.333799646053930000,1.199593281500270000,1.190990349655370000,93.00000000000000000,1
44,0.458810048478800000,0.695720142344180000,0.302850951332570000,100.0000000000000000,1
45,1.646864890484650000,0.742989270633990000,0.735708303869920000,106.0000000000000000,1
46,0.682294797092890000,0.568459504419890000,1.172965786987820000,81.00000000000000000,1
47,0.422155942623540000,0.470036132425610000,1.896235369194070000,88.00000000000000000,1
48,0.524907066075250000,0.549691971721330000,0.255884436655520000,86.00000000000000000,1
49,0.381027881703090000,0.369264362173820000,0.195673582252960000,125.0000000000000000,1
50,0.480268706004950000,0.666040751314970000,0.409251010956130000,117.0000000000000000,1
51,0.165981021954430000,0.279706271415200000,0.497048321834480000,87.00000000000000000,1
52,0.412441930653010000,0.422887742198900000,0.705728597631900000,96.00000000000000000,1
53,0.370520922556680000,0.363930677043970000,0.458229878759000000,102.0000000000000000,1
54,0.325461753627530000,0.446034545326570000,0.276080576551830000,92.00000000000000000,1
55,0.376176969919310000,0.426678802583370000,0.754974845366770000,99.00000000000000000,1
56,0.779870857661410000,1.538219276757930000,2.580811313842260000,65.00000000000000000,1
57,0.562767971812220000,0.848386247708480000,0.844407663366350000,103.0000000000000000,1
58,0.910537349445590000,0.549082389789870000,0.698454608957440000,107.0000000000000000,1
59,0.802135845186910000,0.671872563996200000,1.247402533572210000,87.00000000000000000,0
60,0.726631322812880000,0.327242581186730000,1.210007331065700000,89.00000000000000000,1
61,2.122722042166900000,1.312935091083570000,1.854523471580430000,116.0000000000000000,1
62,1.530286181490920000,1.617694645344620000,1.371441045512160000,111.0000000000000000,1
63,0.843347624758150000,0.543926911741350000,0.516514167236120000,114.0000000000000000,1
64,0.289990920567680000,0.328223083697950000,0.238384315860030000,99.00000000000000000,0
65,1.072233181500250000,0.678268930758870000,0.972580877390050000,80.00000000000000000,1
66,0.795798181652720000,0.401251548154780000,0.211236719128170000,107.0000000000000000,1
67,0.306978502111920000,0.301741071266620000,0.180711598925850000,100.0000000000000000,1
68,0.902873022829180000,0.526474880740100000,0.698813211514670000,110.0000000000000000,1
69,0.620215923765710000,0.860154011874470000,0.374878338875260000,95.00000000000000000,0
70,1.160130294993390000,1.628452191769350000,1.416669326210340000,85.00000000000000000,0
71,0.350063708536230000,0.649329197933970000,0.232790141178350000,96.00000000000000000,1
72,0.318622461612770000,0.171813547400030000,0.499412525954020000,115.0000000000000000,1
73,0.522455745773510000,0.759379340688450000,0.336361880108560000,136.0000000000000000,1
74,0.879186633228030000,0.729970768704660000,1.282481283063630000,60.00000000000000000,1
75,0.513216028490330000,0.323196585455010000,0.384366227742730000,112.0000000000000000,1
76,0.481586557384700000,0.618273719748130000,0.242628989741240000,94.00000000000000000,1
77,0.576055223756610000,0.541180377664590000,0.696805033895810000,72.00000000000000000,1
78,0.454616322053660000,0.674636904245190000,0.500043826839810000,84.00000000000000000,1
79,0.974714535115850000,0.391247180502800000,0.864125485566710000,114.0000000000000000,1
80,0.543144734292260000,0.571245252108660000,1.059494850731190000,94.00000000000000000,1
81,1.275606622852650000,1.734564298777710000,2.244095212002020000,109.0000000000000000,0
82,0.523312998006120000,0.465840550914710000,1.720724735841610000,103.0000000000000000,1
83,0.942447965716570000,1.063113243151400000,1.012267450907240000,97.00000000000000000,1
84,0.554613188629380000,0.392923036276910000,0.919479604079360000,85.00000000000000000,0
85,0.617938580755420000,0.430450633067400000,0.686643511055820000,102.0000000000000000,1
86,0.277430641960770000,0.278127021254980000,0.319443604138290000,99.00000000000000000,1
87,0.752927296870540000,0.808497592341790000,0.449456592129340000,138.0000000000000000,1
88,0.307905230908600000,0.316581397918870000,0.304240489726430000,117.0000000000000000,1
89,1.058154836487080000,1.174405392443600000,1.727058736991980000,98.00000000000000000,1
90,0.587356210396500000,0.398552585028310000,0.389699844613980000,102.0000000000000000,0
91,0.859394190902850000,1.057611504040260000,1.059742774866050000,113.0000000000000000,1
92,0.545666264209570000,1.055033339870050000,0.792553285750220000,81.00000000000000000,1
93,0.681183931741290000,0.547489604220820000,1.360908169384640000,68.00000000000000000,1
94,0.504262014313100000,0.509901109269790000,0.620698611053850000,85.00000000000000000,1
95,0.633145101861930000,0.738413874609270000,0.825562949410090000,87.00000000000000000,1
96,0.497838153311180000,0.780289796752640000,0.313189844112820000,104.0000000000000000,0
97,0.877792779453820000,1.696184110518990000,0.626127224122900000,76.00000000000000000,1
98,1.746335036722280000,1.331372637304670000,3.914129194653790000,96.00000000000000000,1
99,0.274035712988460000,0.248103924379220000,0.503038548114890000,93.00000000000000000,1
100,0.501805969638530000,0.353912858813620000,0.692728727554140000,112.0000000000000000,1
101,1.225710632379490000,1.351509252100420000,1.157409159893940000,97.00000000000000000,1
102,0.262160480186690000,0.374396171880460000,0.297485999119550000,83.00000000000000000,1
103,0.263665528782280000,0.347105058746050000,0.160389633589740000,96.00000000000000000,1
104,0.730299847635020000,1.041842905424430000,1.081455942144650000,89.00000000000000000,1
105,1.308600359250610000,0.795864098402480000,2.320931462002960000,115.0000000000000000,1
106,0.935296401410730000,0.868965641821700000,0.604319917431760000,99.00000000000000000,1
107,0.304896406166470000,0.420456371440660000,0.261551276717990000,109.0000000000000000,1
108,0.206204797018000000,0.253060961582640000,0.326340900054650000,80.00000000000000000,1
109,0.783178682460230000,0.953169188792030000,0.508666037471970000,106.0000000000000000,1
110,0.466766145133920000,0.344961541378800000,0.200743319528630000,122.0000000000000000,1
111,0.578829490992820000,0.527295529121140000,0.785989251583880000,90.00000000000000000,1
112,0.444692532880930000,0.385127229719040000,0.291338606823950000,90.00000000000000000,1
113,0.722953643599970000,0.693737278938100000,0.727760473278240000,108.0000000000000000,1
114,1.466917223927780000,1.218451289457260000,4.788655769041860000,85.00000000000000000,1
115,0.557863908205210000,0.524715239269900000,0.770312447501730000,106.0000000000000000,1
116,0.470390620806230000,0.630680668447550000,0.658729703370110000,100.0000000000000000,1
117,0.375727055213370000,0.350555373920840000,0.235824427780270000,111.0000000000000000,1
118,0.213715235942000000,0.222394807133640000,0.423443579739950000,104.0000000000000000,1
119,1.144543338359260000,0.963963252172700000,0.431177344671830000,113.0000000000000000,1
120,1.372363581647150000,1.521905643156170000,1.702661416993770000,60.00000000000000000,1
121,0.588706893572650000,0.702601322016450000,0.227802168550000000,85.00000000000000000,1
122,1.056227773336570000,1.922617525748210000,1.690047190879100000,115.0000000000000000,1
123,1.154032678755350000,1.067129124505060000,0.687957213524090000,82.00000000000000000,1
124,0.253215414977280000,0.273257337677820000,0.341047656582690000,122.0000000000000000,0
125,1.326996228513100000,2.103055825277150000,0.924185144060020000,105.0000000000000000,1
126,0.389582601652760000,0.171841062961100000,0.616096126787480000,112.0000000000000000,1
127,0.280231051394220000,0.145839318256850000,0.178072234605280000,114.0000000000000000,1
128,0.833433231230370000,1.468399032221760000,1.487941256042150000,91.00000000000000000,1
129,0.357510981112120000,0.408699862177790000,0.329514039593610000,109.0000000000000000,0
130,0.668398884554810000,0.418957465896950000,1.173013603180180000,72.00000000000000000,1
131,0.321639714638530000,0.365503411746010000,0.063946161408560000,114.0000000000000000,1
132,0.634441651917640000,0.289261353104480000,0.214959514364970000,103.0000000000000000,1
133,0.982011275495130000,1.460841916737090000,1.013829069773040000,75.00000000000000000,1
134,1.092473996195090000,2.024421782546520000,0.955906062577380000,95.00000000000000000,1
135,0.305403903503440000,0.167549969302850000,0.334232734213490000,90.00000000000000000,1
136,0.172496395823420000,0.223960271144750000,0.325452214381360000,122.0000000000000000,1
137,0.635221650331600000,0.701353153620370000,0.745432889922680000,83.00000000000000000,1
138,1.206719333918330000,0.950651293347290000,0.848832992260910000,87.00000000000000000,1
139,1.218237604685780000,1.286226840191480000,1.906210551361540000,87.00000000000000000,1
140,0.361190613492610000,0.564155315182790000,0.132041001905630000,95.00000000000000000,1
141,0.554795811926000000,0.341326250716560000,0.184124208893610000,92.00000000000000000,0
142,0.411536214565850000,0.217667436241540000,0.431363773172490000,103.0000000000000000,1
143,0.573352288536660000,0.240192377619710000,0.456925402654180000,101.0000000000000000,1
144,0.406857156568990000,0.370909542773380000,0.409723919063570000,122.0000000000000000,1
145,0.331275073141290000,0.203973042725980000,0.520319627676450000,107.0000000000000000,1
146,0.194942107453260000,0.177939361331410000,0.145490019444100000,85.00000000000000000,1
147,1.402131893709430000,1.829440281746010000,0.767619428732570000,107.0000000000000000,1
148,1.215933747006280000,0.826644724191650000,3.377816398154520000,107.0000000000000000,1
149,0.284597511298670000,0.234911732382230000,0.247202792107490000,112.0000000000000000,1
150,1.449897456868640000,1.555018549845150000,1.455462358369930000,68.00000000000000000,1
151,0.695675588208740000,0.528168103950320000,0.596807678673330000,130.0000000000000000,1
152,1.039053634761960000,0.621780866777210000,1.389557992346210000,85.00000000000000000,1
153,1.119010428214480000,1.217500599603640000,0.636073312597360000,106.0000000000000000,1
154,0.323352549303010000,0.204394699072650000,0.182594199661660000,107.0000000000000000,1
155,1.193360179086200000,0.871965287491460000,0.519996993457240000,95.00000000000000000,1
156,0.532803736978350000,0.628062537708430000,0.542565253451060000,118.0000000000000000,1
157,0.199453780425130000,0.256697328708770000,0.249277855046050000,98.00000000000000000,1
158,1.693122606007530000,1.250742435129100000,3.338588865851870000,93.00000000000000000,1
159,0.569922809110280000,0.658987734790110000,0.526227243007650000,99.00000000000000000,1
160,0.441660078423650000,0.469347910331220000,0.688085623748920000,109.0000000000000000,1
161,0.343926078825780000,0.487556967813220000,0.374157234493340000,77.00000000000000000,1
162,0.906749072381480000,0.858750996693560000,1.034123433049110000,111.0000000000000000,1
163,0.374099750781570000,0.307821078117390000,0.487061433791090000,94.00000000000000000,1
164,1.058029248602080000,1.122202870419500000,0.925760015638310000,88.00000000000000000,1
165,1.303340175405410000,1.075992528674810000,1.711569727930460000,102.0000000000000000,1
166,0.529965131107180000,0.835090411200270000,0.783816852996760000,136.0000000000000000,1
167,1.103696652107110000,1.612679386663410000,0.776759924425770000,89.00000000000000000,1
168,0.274253788300310000,0.286264321625390000,0.680773946387510000,83.00000000000000000,1
169,0.864466866992550000,0.935055729267950000,1.700658261937150000,114.0000000000000000,1
170,0.365123044519560000,0.392686835013870000,0.177613847154090000,120.0000000000000000,1
171,0.813548673245040000,0.714237238555940000,1.513273758865620000,100.0000000000000000,0
172,0.699843535700880000,1.092986602668380000,0.601559104109000000,105.0000000000000000,1
173,0.324442413277900000,0.281266708464680000,0.278875401608190000,74.00000000000000000,1
174,0.248778792039090000,0.332859908937800000,0.221556525679030000,109.0000000000000000,1
175,0.542659516812270000,0.339389804165230000,0.382578099557870000,92.00000000000000000,0
176,0.430279645652720000,0.633040872438360000,0.454649386015140000,75.00000000000000000,1
177,0.525105136747610000,0.201459359690820000,0.233618960134170000,93.00000000000000000,1
178,0.886367007605320000,0.911336733845090000,0.607925768214430000,86.00000000000000000,1
179,0.643686509943460000,0.795660639343470000,1.595133470643210000,100.0000000000000000,1
180,0.294206276368010000,0.393171284705750000,0.514333539419990000,108.0000000000000000,1
181,0.905918230865600000,0.829131950434090000,0.856468357391490000,132.0000000000000000,1
182,1.057403379103630000,1.199578095667370000,2.834643526670040000,93.00000000000000000,1
183,0.424609513433630000,0.469018277572140000,0.514837299807720000,87.00000000000000000,1
184,0.894393206213900000,1.212629747191990000,0.816695545289400000,79.00000000000000000,1
185,0.755974219202100000,0.659722402437940000,0.381107044046290000,111.0000000000000000,1
186,0.455006473869560000,0.792452510335830000,0.473462770700490000,115.0000000000000000,1
187,0.771879438353560000,0.270664022281270000,1.034395658800200000,85.00000000000000000,1
188,0.458600800471260000,0.609631413849100000,0.351254106306550000,83.00000000000000000,1
189,0.807626898991050000,0.773066740685620000,0.498130218918530000,114.0000000000000000,1
190,1.748006528214730000,2.210401429852190000,1.549080626502290000,99.00000000000000000,1
191,1.984860742403390000,1.578651037412650000,0.914300497053630000,92.00000000000000000,1
192,0.389364280336310000,0.594567725954090000,0.433999662307500000,88.00000000000000000,1
193,0.633125368814300000,1.066612068701160000,0.820392034199140000,100.0000000000000000,1
194,1.716093805020760000,1.357594079537680000,1.342874725252500000,92.00000000000000000,1
195,1.908482160113560000,1.285054344473630000,1.006550992682540000,104.0000000000000000,1
196,1.395933279492340000,1.504176791807000000,1.864436369849210000,95.00000000000000000,1
197,0.342015832695230000,0.552483099605670000,0.379330907181260000,74.00000000000000000,1
198,0.619554215879380000,0.725933151049850000,0.661287342155300000,113.0000000000000000,1
199,0.262520065048540000,0.162761545975380000,0.468977096447220000,107.0000000000000000,1
200,0.610036600307400000,0.804907008731680000,0.731782119479330000,94.00000000000000000,1
201,0.759308024103100000,1.109126844889180000,0.538130836265540000,91.00000000000000000,1
202,0.395586256874570000,0.546952206524790000,0.197875287096950000,98.00000000000000000,1
203,0.461011692613840000,1.070965656568610000,0.440422083650840000,103.0000000000000000,1
204,0.306324307708670000,0.370101182926530000,0.128410016515930000,69.00000000000000000,1
205,0.235146443836960000,0.221923113735700000,0.107010079968560000,105.0000000000000000,0
206,0.808525361870050000,0.882842335846820000,0.337797811002210000,100.0000000000000000,1
207,1.042040774731110000,1.373561702906960000,1.065690062250100000,97.00000000000000000,1
208,0.866810253553100000,1.486753901472300000,0.276401113038660000,121.0000000000000000,1
209,0.313585833755180000,0.335786829929150000,0.147421773238680000,98.00000000000000000,1
210,1.476914935506400000,2.216223347827760000,1.511946491069670000,87.00000000000000000,1
211,0.513703538223400000,0.266834622336060000,0.283622182539300000,97.00000000000000000,1
212,0.319995711798520000,0.459245037681220000,0.160639557965140000,98.00000000000000000,1
213,0.197679841633470000,0.332906771217880000,0.267665624303220000,135.0000000000000000,1
214,0.653323907916330000,0.936728495659980000,1.114381386037520000,110.0000000000000000,1
215,1.236145316758920000,1.424276281582440000,0.797599977015100000,115.0000000000000000,1
216,0.833020175757060000,0.776884531887640000,0.515433382725220000,72.00000000000000000,1
217,1.038768556605730000,1.124521951845570000,1.437696388532010000,84.00000000000000000,1
218,0.249198507553410000,0.320730748472040000,0.145747378547250000,95.00000000000000000,1
219,0.782243134573750000,0.496405375581050000,0.363373160463400000,106.0000000000000000,0
220,0.613982637163740000,0.770415254179980000,0.478473163738680000,90.00000000000000000,1
221,0.206485215129810000,0.155544476131700000,0.156941313311870000,74.00000000000000000,1
222,0.843907625030960000,1.809204769746970000,0.514045826480870000,79.00000000000000000,1
223,0.797609390850190000,0.677332551773100000,2.363323498915760000,99.00000000000000000,1
224,1.105723829964730000,0.843061036789570000,3.133122343027100000,96.00000000000000000,1
225,0.455016770507930000,0.485372344840620000,0.217702928272190000,100.0000000000000000,0
226,0.738291930013660000,0.927143635419420000,1.037218798303390000,89.00000000000000000,1
227,0.367919628441440000,0.512894762467880000,0.417300789556240000,101.0000000000000000,1
228,0.218615263576830000,0.287394420212150000,0.150761223184250000,103.0000000000000000,0
229,0.300100816161280000,0.437048341843340000,0.473473807902920000,111.0000000000000000,1
230,1.306388964842640000,1.617728213843830000,1.358944743617980000,123.0000000000000000,1
231,0.840088741841290000,0.897087418062930000,1.043421431395430000,114.0000000000000000,1
232,0.305177574183000000,0.213915457390470000,0.079846012768160000,112.0000000000000000,1
233,1.047789049048330000,0.799993444663910000,2.313694272314460000,83.00000000000000000,1
234,0.824486485748210000,0.646823671647910000,0.939749934667570000,115.0000000000000000,1
235,0.282655873944610000,0.440494767743200000,0.257227623199910000,96.00000000000000000,1
236,0.523328606153280000,0.637785371844630000,0.494004918593770000,120.0000000000000000,1
237,0.301520337993590000,0.201872715331850000,0.866810653524190000,91.00000000000000000,1
238,1.124240999211690000,0.928819818901710000,1.510626975538130000,100.0000000000000000,1
239,0.772492418317380000,0.505319646281710000,0.961031041546430000,99.00000000000000000,1
240,0.470770841885820000,0.368809408591210000,0.230241493363900000,98.00000000000000000,1
241,0.394854555859780000,0.188988142390920000,0.091229100006600000,82.00000000000000000,1
242,1.900653280033910000,1.436374022408230000,2.508251439742700000,78.00000000000000000,1
243,1.280396619226860000,1.221180574565190000,1.352707561523160000,120.0000000000000000,1
244,0.957577443609550000,0.806025015168570000,1.440422130087910000,111.0000000000000000,1
245,1.186848444403480000,0.905512707273420000,1.014590477556410000,86.00000000000000000,1
246,0.272057871935840000,0.203130455711160000,0.130229768592510000,94.00000000000000000,1
247,0.634467149804870000,0.378749769851770000,0.234138974379950000,94.00000000000000000,1
248,1.193843808669420000,0.705380530796470000,1.366274506526500000,99.00000000000000000,1
249,1.133622395532310000,0.416127622320190000,1.511249691420220000,89.00000000000000000,1
250,0.277848109313720000,0.320648037928420000,0.114083086001510000,116.0000000000000000,1
251,0.486086458085210000,0.779061790827560000,0.423424850541180000,83.00000000000000000,1
252,0.398675780444090000,0.192236305758660000,0.708727796689710000,111.0000000000000000,1
253,0.575600512459940000,0.351169616355170000,0.412375409257260000,104.0000000000000000,1
254,0.360952878825440000,0.470776500352800000,0.184795526577360000,70.00000000000000000,1
255,0.594882337113290000,0.478895780927900000,0.399669734911060000,133.0000000000000000,1
256,0.836220476740320000,0.409075299763660000,0.254667006759980000,93.00000000000000000,1
257,0.325669647902200000,0.136063269803150000,0.263235281733190000,97.00000000000000000,1
258,1.074734182390030000,0.916690640000300000,1.754954186661430000,140.0000000000000000,0
259,0.613784582027480000,0.486027775478310000,0.434013110138480000,91.00000000000000000,1
260,0.300704202977240000,0.245230739378460000,0.215842016636450000,102.0000000000000000,1
261,0.545773975807810000,0.607306929078570000,0.440354051673930000,118.0000000000000000,0
262,0.926991463215520000,1.125297803684880000,0.525567237462890000,132.0000000000000000,1
263,1.420435488283860000,0.917628258954080000,3.274492380799960000,76.00000000000000000,1
264,1.219210109354560000,1.055146212961460000,1.237997571015850000,84.00000000000000000,1
265,0.739277595246100000,0.900541842606280000,0.582845928385340000,119.0000000000000000,0
266,0.625510593771990000,0.806659037500620000,0.401344422016330000,88.00000000000000000,1
267,0.281602865457600000,0.324829700546910000,0.488102056179400000,84.00000000000000000,0
268,0.693688520838770000,0.658539088234270000,0.447341487757150000,109.0000000000000000,1
269,1.250245417491650000,2.313536682811540000,2.244162268380860000,70.00000000000000000,0
270,0.328463240093390000,0.357130569737650000,0.211945295118000000,80.00000000000000000,1
271,0.915981726049060000,0.939495811063790000,0.718750199213360000,79.00000000000000000,1
272,0.284862897729110000,0.159072111388850000,0.289679458327270000,113.0000000000000000,1
273,1.720425340621850000,1.015692668260840000,1.627363008392230000,102.0000000000000000,1
274,0.318884044270420000,0.275099965932510000,0.368785069852780000,97.00000000000000000,1
275,0.184342216610560000,0.211307055830070000,0.317008279495480000,114.0000000000000000,1
276,0.224685962671420000,0.212993300072510000,0.582735736188180000,95.00000000000000000,1
277,0.366349632375300000,0.497561404018210000,0.260508291279940000,110.0000000000000000,1
278,0.325266321743400000,0.290592732657400000,0.205963821716760000,125.0000000000000000,1
279,0.271886882740830000,0.366434872977360000,0.330493797047810000,107.0000000000000000,1
280,0.971237516537200000,1.278442915073610000,0.571478476431650000,91.00000000000000000,1
281,0.525940817388830000,0.461425908398630000,0.921146497613360000,107.0000000000000000,1
282,0.316209192039500000,0.288342112642810000,0.149461869356450000,107.0000000000000000,1
283,0.305878990226400000,0.405478648637440000,0.627161598556100000,106.0000000000000000,1
284,0.447082090082490000,0.455895331169170000,0.272813177288460000,103.0000000000000000,1
285,0.300716293119130000,0.257072502104770000,0.449337882244380000,93.00000000000000000,0
286,0.252729557229490000,0.391702018341610000,0.282133468150900000,121.0000000000000000,1
287,0.352958900685530000,0.776373557721440000,0.476947024358550000,87.00000000000000000,1
288,1.232909676554750000,2.279051736614980000,2.267604673620710000,83.00000000000000000,0
289,0.411831680578330000,0.628808233975710000,0.331007387066720000,88.00000000000000000,1
290,1.584026334467970000,1.224173448010630000,2.303876357510190000,101.0000000000000000,1
291,0.872320521105750000,1.135538018041150000,1.491216783135150000,68.00000000000000000,1
292,0.251818221431600000,0.242001644760750000,0.177127003835800000,104.0000000000000000,1
293,0.792416792661160000,0.662683009419480000,0.945398111665810000,94.00000000000000000,1
294,0.834314666153570000,0.820323656780670000,1.142801583595380000,119.0000000000000000,1
295,0.396090898859410000,0.491450986321680000,0.316832678265960000,95.00000000000000000,0
296,1.143687015768280000,1.107060678502620000,1.505134463727000000,118.0000000000000000,1
297,0.733503096233430000,0.463687405132330000,4.516446117617380000,81.00000000000000000,1
298,0.346139987257770000,0.339591002394790000,0.163508363099640000,93.00000000000000000,1
299,1.193976088065960000,2.690020417048390000,0.892528096757050000,76.00000000000000000,1
300,0.213964152690920000,0.197284499902400000,0.088456131312980000,87.00000000000000000,1
301,0.757958197195110000,0.539092407185210000,1.360569279910560000,117.0000000000000000,1
302,1.284174829319080000,1.546049467003830000,0.971667201978630000,105.0000000000000000,1
303,0.732498153903070000,0.744938960539000000,0.798733212693160000,70.00000000000000000,1
304,0.207486154495370000,0.186519422545160000,0.224093063134440000,106.0000000000000000,1
305,0.303358262435750000,0.406012913467190000,0.423998506106940000,116.0000000000000000,1
306,0.353840387423140000,0.316408874489000000,0.465926087295520000,122.0000000000000000,0
307,0.740253121458290000,0.750410850253390000,0.983007738450070000,106.0000000000000000,1
308,0.647716841567390000,0.420352044707820000,0.311984947577520000,102.0000000000000000,1
309,1.482542916236110000,1.040292407930860000,0.603180823928910000,103.0000000000000000,1
310,0.314893017387260000,0.430712047405350000,0.409449114843360000,79.00000000000000000,1
311,0.494005746747290000,0.414343714109860000,0.483952639432110000,91.00000000000000000,1
312,0.811696207194130000,1.332989188457730000,1.358612259273920000,98.00000000000000000,1
313,0.324670234847850000,0.257937259690420000,0.210432889760050000,100.0000000000000000,0
314,1.088273428224320000,1.264862212487070000,1.528574816561470000,84.00000000000000000,1
315,0.388614662247940000,0.321728211839630000,0.306229527394050000,88.00000000000000000,1
316,1.087492234193460000,1.385146160561020000,1.163554088559060000,87.00000000000000000,1
317,0.871273507384440000,1.131384874921520000,1.458271754134140000,77.00000000000000000,0
318,1.343028170639990000,1.065045315428720000,2.671966434537270000,93.00000000000000000,1
319,0.503805725164690000,0.445634110794000000,0.422317869542420000,99.00000000000000000,1
320,0.691818550938440000,0.470012494373160000,0.615113639457690000,111.0000000000000000,1
321,0.211710823776240000,0.234998337359910000,0.523709812614350000,96.00000000000000000,1
322,0.764023994446030000,0.854002458293650000,0.895781407444820000,83.00000000000000000,1
323,0.861233967036200000,0.830604960028180000,0.482337203949200000,86.00000000000000000,1
324,1.079780007745510000,0.919268471826340000,0.696247162573240000,109.0000000000000000,0
325,0.602014470322930000,0.426971070780090000,0.668231720711820000,94.00000000000000000,1
326,1.353899194973610000,0.871391707683000000,1.912691594940410000,71.00000000000000000,1
327,0.536757707996870000,0.590755710989480000,0.301386910075540000,114.0000000000000000,1
328,0.853269067690500000,0.838571722759420000,0.516333180152460000,86.00000000000000000,1
329,0.681890822926350000,0.753348133291440000,0.985874117320500000,105.0000000000000000,1
330,0.516925708835580000,0.380759014495800000,0.212669865626510000,127.0000000000000000,1
331,0.212518538311970000,0.311759405042160000,0.377493246077240000,99.00000000000000000,1
332,0.206570685404560000,0.271712230633540000,0.234243760389420000,111.0000000000000000,1
333,0.429881452367910000,0.530569497248950000,0.438377836542770000,88.00000000000000000,1
334,0.478492333781020000,0.416623444351850000,0.338000855200470000,74.00000000000000000,1
335,0.433895445486160000,0.424272955491540000,0.561272006783490000,127.0000000000000000,1
336,1.704580305013560000,1.232365071573870000,1.050477742761870000,81.00000000000000000,0
337,1.462100385973650000,1.418513438497840000,3.254214591964100000,83.00000000000000000,1
338,0.494723206312940000,0.317247453556840000,0.575289323623430000,76.00000000000000000,1
339,0.657793859266970000,0.435515345591790000,1.268169382041690000,112.0000000000000000,1
340,2.064576890075580000,1.492100965286870000,2.373201011786700000,92.00000000000000000,1
341,0.644128025868120000,0.542705869737010000,0.606104034921950000,105.0000000000000000,0
342,0.303263275038390000,0.168812895056110000,0.275165642802370000,95.00000000000000000,1
343,0.586218274760990000,0.722409883717290000,0.542535036813440000,93.00000000000000000,1
344,0.318326602002060000,0.334962669275910000,0.464009291168870000,94.00000000000000000,1
345,0.297303660395540000,0.349046357914820000,0.163418010930410000,122.0000000000000000,1
346,1.224576355018750000,1.459800701457520000,0.664367508673290000,102.0000000000000000,1
347,1.343995538775650000,1.704839314603500000,2.039137871376260000,104.0000000000000000,0
348,0.282859537478950000,0.293246513463010000,0.346802769690180000,110.0000000000000000,1
349,1.393814297162800000,1.186258554710140000,2.344177409008640000,101.0000000000000000,1
